label,label_name,video_group,left_knee_angle,right_knee_angle,avg_knee_angle,knee_angle_diff,left_hip_angle,right_hip_angle,avg_hip_angle,hip_angle_diff,left_trunk_angle,right_trunk_angle,avg_trunk_angle,left_ankle_angle,right_ankle_angle,avg_ankle_angle,spine_lean_angle,left_elbow_angle,right_elbow_angle,left_hip_knee_y_diff,right_hip_knee_y_diff,avg_hip_knee_y_diff,hip_below_knee,left_knee_toe_x_diff,right_knee_toe_x_diff,avg_knee_toe_x_diff,knee_ankle_width_ratio,shoulder_hip_width_ratio,stance_width,hip_y_symmetry,shoulder_y_symmetry,knee_y_symmetry,ankle_y_symmetry,nose_rel_x,nose_rel_y,l_shoulder_rel_x,l_shoulder_rel_y,r_shoulder_rel_x,r_shoulder_rel_y,l_hip_rel_x,l_hip_rel_y,r_hip_rel_x,r_hip_rel_y,l_knee_rel_x,l_knee_rel_y,r_knee_rel_x,r_knee_rel_y,l_ankle_rel_x,l_ankle_rel_y,r_ankle_rel_x,r_ankle_rel_y,l_foot_rel_x,l_foot_rel_y,r_foot_rel_x,r_foot_rel_y,body_height_range,score_knee_depth,score_knee_symmetry,score_knee_valgus,score_spine_upright,score_hip_hinge,score_body_symmetry,form_score,source_file
0,bad_form,77,178.4709575288103,176.85639379884088,177.6636756638256,1.6145637299694044,173.95782871056355,175.75703205419373,174.85743038237865,1.7992033436301824,176.28214717002317,179.21308610156524,177.7476166357942,127.9593896620426,124.34282422661612,126.15110694432936,2.1761645374273004,29.979452756242765,167.4614462663381,-0.18697190284729004,-0.18308445811271667,-0.18502818048000336,0.0,0.031080424785614014,0.04500424861907959,0.0380423367023468,0.6971929522691636,1.4346576732541703,0.036252617835998535,0.0016750991344451904,0.017253011465072632,0.002212345600128174,0.02975928783416748,-0.0114612877368927,-0.3116942495107651,0.029515892267227173,-0.23183052241802216,-0.012552529573440552,-0.21457751095294952,0.01466098427772522,-0.0008375495672225952,-0.01466098427772522,0.0008375495672225952,0.022334307432174683,0.18613435328006744,-0.0029414594173431396,0.18392200767993927,0.03486242890357971,0.37391532957553864,-0.0013901889324188232,0.34415604174137115,-0.008746117353439331,0.41287900507450104,-0.04794570803642273,0.376635804772377,0.6856095790863037,0.65,14.39,5.63,19.27,0.51,8.11,48.574,77_frame_00430.jpg
0,bad_form,77,178.1765617907008,176.85027058336718,177.51341618703398,1.326291207333611,175.71379505777,174.86594066692396,175.28986786234697,0.8478543908460381,177.1263723899398,178.50566330105153,177.81601784549565,133.8376846315487,123.84298051189232,128.84033257172052,2.1242714232798376,47.53721741239887,140.1865096432548,-0.18019500374794006,-0.17718082666397095,-0.1786879152059555,0.0,0.0295332670211792,0.04491037130355835,0.037221819162368774,0.7367985343296009,1.1940543809113526,0.033470213413238525,0.003767043352127075,0.012956246733665466,0.000752866268157959,0.025772452354431152,-0.015492498874664307,-0.3177640289068222,0.027510404586791992,-0.23865345120429993,-0.010286390781402588,-0.22569720447063446,0.01582658290863037,-0.0018835216760635376,-0.01582658290863037,0.0018835216760635376,0.020366430282592773,0.17831148207187653,-0.0042951107025146484,0.17906434834003448,0.03089076280593872,0.3658083826303482,-0.0025794506072998047,0.34003593027591705,-0.009166836738586426,0.40884818136692047,-0.049205482006073,0.3720306307077408,0.6835724115371704,0.69,14.5,6.77,19.29,0.47,8.33,50.05,77_frame_00435.jpg
0,bad_form,77,179.4253120145969,176.96046991999216,178.19289096729455,2.464842094604734,175.67360224110374,175.11420929909997,175.39390577010187,0.5593929420037682,177.47323339753828,178.6977842587613,178.08550882814978,132.85451037158555,124.012950401622,128.43373038660377,1.8290163136676323,89.65753424774802,124.72087910482423,-0.1821756362915039,-0.17927294969558716,-0.18072429299354553,0.0,0.036169230937957764,0.04451805353164673,0.040343642234802246,0.8277576940442424,1.16640906096519,0.03074556589126587,0.0042185187339782715,0.003632590174674988,0.0013158321380615234,0.020274043083190918,-0.019367575645446777,-0.3130103647708893,0.025579094886779785,-0.23416142165660858,-0.01073998212814331,-0.2305288314819336,0.015568256378173828,-0.0021092593669891357,-0.015568256378173828,0.0021092593669891357,0.02141505479812622,0.18006637692451477,-0.004035651683807373,0.1813822090625763,0.028679609298706055,0.36822399497032166,-0.0020659565925598145,0.34794995188713074,-0.014754176139831543,0.4117642343044281,-0.0485537052154541,0.3801330626010895,0.6812343597412109,0.5,14.08,9.36,19.39,0.46,9.21,53.008,77_frame_00440.jpg
0,bad_form,77,177.6355506646369,177.17525799597897,177.40540433030793,0.46029266865792806,176.9617862087446,175.55617588985612,176.25898104930036,1.4056103188884777,178.04612754485152,178.9241463936449,178.4851369692482,131.86640892060728,124.78366484295725,128.32503688178227,1.4133838305693347,100.93115618516991,101.13931059661356,-0.18061226606369019,-0.17469140887260437,-0.17765183746814728,0.0,0.03183937072753906,0.04606139659881592,0.03895038366317749,0.7246436185614125,1.1290451347638164,0.03304558992385864,0.004465073347091675,0.006603807210922241,0.0014557838439941406,0.02800840139389038,-0.01983216404914856,-0.3213179260492325,0.023434489965438843,-0.24317540228366852,-0.011597543954849243,-0.23657159507274628,0.015513509511947632,-0.0022325366735458374,-0.015513509511947632,0.0022325366735458374,0.019077330827713013,0.17837972939014435,-0.004869669675827026,0.1769239455461502,0.030095964670181274,0.36101771891117096,-0.002949625253677368,0.3330093175172806,-0.01276203989982605,0.4043624550104141,-0.050931066274642944,0.3672250062227249,0.6823356449604034,0.72,14.83,6.42,19.53,0.37,8.89,50.763,77_frame_00445.jpg
0,bad_form,77,177.96418764258246,176.97916705746428,177.47167735002336,0.9850205851181784,175.95372300056113,175.70076001075225,175.82724150565667,0.25296298980887855,177.1974397088944,179.0567418908603,178.12709079987735,127.67705658242949,121.2739964285952,124.47552650551233,1.7498589576660737,95.3033649593355,97.61179609340992,-0.18336957693099976,-0.17628538608551025,-0.179827481508255,0.0,0.03254908323287964,0.043912291526794434,0.038230687379837036,0.7247762988317288,1.2504532357695946,0.03340846300125122,0.004435718059539795,0.0037474781274795532,0.002648472785949707,0.02367311716079712,-0.021234869956970215,-0.30759015679359436,0.026426374912261963,-0.2305820733308792,-0.012223124504089355,-0.23432955145835876,0.015453696250915527,-0.0022178590297698975,-0.015453696250915527,0.0022178590297698975,0.019538164138793945,0.18115171790122986,-0.004676222801208496,0.17850324511528015,0.030227363109588623,0.3685583174228668,-0.0031810998916625977,0.3448852002620697,-0.013010919094085693,0.40607282519340515,-0.04858851432800293,0.37303104996681213,0.6761484742164612,0.7,14.63,6.42,19.42,0.42,9.18,50.771,77_frame_00450.jpg
0,bad_form,77,178.16596464641356,177.44435384346494,177.80515924493926,0.7216108029486179,175.6106326626776,176.00203508900813,175.80633387584288,0.39140242633052935,176.48389361031963,179.3942275801135,177.93906059521657,130.95810708522052,122.65907076994678,126.80858892758366,1.880271119179661,91.08219839979145,88.76934192320671,-0.17811927199363708,-0.17434734106063843,-0.17623330652713776,0.0,0.03512310981750488,0.041792213916778564,0.038457661867141724,0.8344273470596021,1.3669461471514068,0.0317724347114563,0.003757089376449585,0.002827584743499756,1.4841556549072266e-05,0.020345091819763184,-0.022430628538131714,-0.29076118767261505,0.031483203172683716,-0.23237308859825134,-0.016318947076797485,-0.2295455038547516,0.01748451590538025,-0.0018785446882247925,-0.01748451590538025,0.0018785446882247925,0.0202692449092865,0.1762407273054123,-0.006243377923965454,0.17622588574886322,0.028919726610183716,0.36141012609004974,-0.002852708101272583,0.34106503427028656,-0.014853864908218384,0.40314947068691254,-0.04803559184074402,0.37135981023311615,0.6521713137626648,0.61,14.73,9.56,19.37,0.42,9.34,54.028,77_frame_00455.jpg
0,bad_form,8,177.19790157003845,176.5150680764335,176.85648482323597,0.68283349360496,179.40919959646214,178.72064218116242,179.06492088881228,0.6885574152997265,178.9501188494871,178.06369309087108,178.5069059701791,135.5252406380648,126.15474698194484,130.8399938100048,1.403686913648961,160.99339323389958,150.60696430357817,-0.18939679861068726,-0.19577869772911072,-0.192587748169899,0.0,-0.030460208654403687,-0.03238150477409363,-0.03142085671424866,0.5959834658475553,0.12944842786523342,0.010003507137298584,0.004408448934555054,0.0006607770919799805,0.010790348052978516,0.026401638984680176,0.05082419514656067,-0.35104571282863617,0.007016390562057495,-0.27272652089595795,0.00633317232131958,-0.27206574380397797,0.0026384592056274414,-0.002204224467277527,-0.0026384592056274414,0.002204224467277527,0.0011273622512817383,0.18719257414340973,-0.004835158586502075,0.19798292219638824,-0.009575098752975464,0.3770429641008377,-0.019578605890274048,0.4034446030855179,0.031587570905685425,0.42399103939533234,0.027546346187591553,0.44335635006427765,0.754490315914154,0.87,14.74,2.74,19.53,0.09,9.49,47.478,8_frame_00015.jpg
0,bad_form,8,168.71073081603458,168.46656882536732,168.58864982070094,0.24416199066726563,168.79264380954362,166.2883574723964,167.54050064097,2.504286337147221,174.9841496913103,173.18570117185803,174.08492543158417,130.9748567702729,123.6714311917515,127.32314398101221,5.914659248995343,138.10056969710112,132.75344669382756,-0.19357731938362122,-0.20234382152557373,-0.19796057045459747,0.0,-0.024630963802337646,-0.03264537453651428,-0.028638169169425964,0.9845678939416953,0.3099519090962899,0.010893911123275757,0.007169991731643677,0.00426134467124939,0.01593649387359619,0.03565824031829834,0.07081542909145355,-0.3480041176080704,0.030191823840141296,-0.26807765662670135,0.025794759392738342,-0.27233900129795074,0.007092639803886414,-0.0035849958658218384,-0.007092639803886414,0.0035849958658218384,0.02815796434879303,0.18999232351779938,0.017431184649467468,0.20592881739139557,0.012328669428825378,0.36839427053928375,0.0014347583055496216,0.4040525108575821,0.052788928151130676,0.4103654772043228,0.05007655918598175,0.4424544721841812,0.7520566284656525,3.17,14.91,13.84,18.03,1.25,8.86,60.054,8_frame_00020.jpg
0,bad_form,8,156.59728398748982,155.16216223318372,155.87972311033678,1.4351217543060955,151.86663101428675,149.48091810167713,150.67377455798194,2.3857129126096197,168.4042971697868,166.64230756802993,167.52330236890836,134.03581316405786,118.93644850790658,126.48613083598221,12.506987854989744,93.40714266264332,100.75742950508216,-0.15680938959121704,-0.17456281185150146,-0.16568610072135925,0.0,-0.017451554536819458,-0.024847209453582764,-0.02114938199520111,0.7292433526502367,0.34538164454334436,0.016698628664016724,0.0019481778144836426,0.019333600997924805,0.019701600074768066,0.03410440683364868,0.09790125489234924,-0.32786619663238525,0.05880635976791382,-0.24023902416229248,0.05206361413002014,-0.2595726251602173,0.009760797023773193,-0.0009740889072418213,-0.009760797023773193,0.0009740889072418213,0.05634808540344238,0.15583530068397522,0.044169992208480835,0.1755369007587433,0.03486362099647522,0.334634393453598,0.018164992332458496,0.3687388002872467,0.07379963994026184,0.3825325071811676,0.0690172016620636,0.4065118134021759,0.696604996919632,6.7,14.46,6.55,15.83,2.93,7.87,54.347,8_frame_00025.jpg
0,bad_form,8,142.08546196529375,141.39523248092794,141.74034722311086,0.6902294843658012,127.67400039015583,126.85682369480965,127.26541204248274,0.817176695346177,158.22824585432383,157.04622297836036,157.6372344163421,128.1160967794843,116.39728801946917,122.25669239947675,22.3797297050214,72.20231819571661,67.04666714278355,-0.12512964010238647,-0.13349342346191406,-0.12931153178215027,0.0,-0.014562994241714478,-0.017974108457565308,-0.016268551349639893,0.4815435881108113,0.4045003297338272,0.008490562438964844,0.009011030197143555,0.005643337965011597,0.017374813556671143,0.02360677719116211,0.13218361139297485,-0.282455176115036,0.08445808291435242,-0.20616662502288818,0.08764728903770447,-0.21180996298789978,0.003941655158996582,-0.004505515098571777,-0.003941655158996582,0.004505515098571777,0.07782363891601562,0.1206241250038147,0.0737345814704895,0.13799893856048584,0.05391719937324524,0.30589908361434937,0.045426636934280396,0.3295058608055115,0.0923866331577301,0.3450087904930115,0.09170868992805481,0.361682653427124,0.6119610369205475,10.63,14.74,0.0,12.54,5.27,8.53,51.717,8_frame_00030.jpg
0,bad_form,8,127.9076994996695,128.09413051318037,128.00091500642495,0.18643101351086955,112.5436977776084,110.93014835405148,111.73692306582994,1.6135494235569183,155.84599036442404,153.36411576481976,154.6050530646219,124.98372755779506,114.88071024023141,119.93221889901324,25.436029159256915,64.26889262655122,55.72671565983748,-0.09029346704483032,-0.09497416019439697,-0.09263381361961365,0.0,-0.012570768594741821,-0.014732390642166138,-0.01365157961845398,0.2707321882875656,3.606554685470936,0.005659997463226318,0.009667396545410156,0.0007820725440979004,0.014348089694976807,0.026112139225006104,0.13912543654441833,-0.2524774670600891,0.08426448702812195,-0.18915176391601562,0.09603175520896912,-0.18993383646011353,0.0016308724880218506,-0.004833698272705078,-0.0016308724880218506,0.004833698272705078,0.08674195408821106,0.08545976877212524,0.08520933985710144,0.09980785846710205,0.05937516689300537,0.26259374618530273,0.05371516942977905,0.28870588541030884,0.09931272268295288,0.30085289478302,0.09994173049926758,0.3202972412109375,0.541183352470398,14.44,14.93,0.0,11.52,6.83,8.96,56.677,8_frame_00035.jpg
0,bad_form,8,111.66242139010146,111.48979046735957,111.57610592873051,0.17263092274188807,94.89106508832263,93.68975045698248,94.29040777265256,1.2013146313401535,153.7713428269481,151.553141234692,152.66224203082004,118.02625071986033,113.95847025149739,115.99236048567886,27.38258367304516,56.71272058664533,51.40541856615332,-0.055380403995513916,-0.05847442150115967,-0.05692741274833679,0.0,-0.009838491678237915,-0.00748017430305481,-0.008659332990646362,0.5645400395583854,0.7240954412311086,0.013319402933120728,0.01290273666381836,0.00024774670600891113,0.01599675416946411,0.02692800760269165,0.1402996927499771,-0.23372113704681396,0.08904831111431122,-0.17824071645736694,0.09546937048435211,-0.17799296975135803,0.004433348774909973,-0.00645136833190918,-0.004433348774909973,0.00645136833190918,0.09618820250034332,0.048929035663604736,0.08866830170154572,0.06492578983306885,0.06709809601306915,0.22369641065597534,0.053778693079948425,0.250624418258667,0.10602669417858124,0.2535458207130432,0.09614847600460052,0.27985548973083496,0.48434555530548096,19.01,14.94,1.84,10.87,8.57,8.68,63.914,8_frame_00040.jpg
1,good_form,8,81.10683346552999,85.78894950263238,83.44789148408118,4.682116037102389,66.03987534459476,72.33374030023084,69.1868078224128,6.2938649556360815,155.9015701340949,153.86335522552145,154.88246267980816,120.34131649659314,114.80191808738346,117.5716172919883,25.170802635651942,54.15436131062901,48.59006603008886,-0.0002073049545288086,-0.014884233474731445,-0.007545769214630127,0.0,-0.00928497314453125,-0.002937018871307373,-0.0061109960079193115,0.21323525170287624,0.36287692688094964,0.015904128551483154,0.014479279518127441,0.003820955753326416,0.029156208038330078,0.029729902744293213,0.13968662917613983,-0.23096415400505066,0.08379717171192169,-0.18108436465263367,0.08819769322872162,-0.18490532040596008,0.0060628801584243774,-0.007239639759063721,-0.0060628801584243774,0.007239639759063721,0.09735022485256195,-0.007032334804534912,0.09395869076251984,0.022123873233795166,0.06759665906429291,0.1803206205368042,0.05169253051280975,0.2100505232810974,0.1066351979970932,0.21235144138336182,0.09689570963382721,0.24471068382263184,0.44101467728614807,25.0,13.24,0.0,11.61,10.0,8.17,68.024,8_frame_00045.jpg
1,good_form,8,72.13928674239618,66.54664581746485,69.34296627993052,5.592640924931331,52.631093143772624,50.513801293152795,51.57244721846271,2.1172918506198286,151.54094256534728,151.78516226656527,151.66305241595626,124.50791315601492,115.20533808844074,119.85662562222782,28.32577773960414,64.81374795391146,47.51933101944815,0.01533740758895874,0.020549118518829346,0.017943263053894043,1.0,-0.006571054458618164,-0.0032281875610351562,-0.00489962100982666,0.14505615204119632,1.1799185146735698,0.011200129985809326,0.02295476198196411,0.006341099739074707,0.017743051052093506,0.025922775268554688,0.14562389254570007,-0.2195815145969391,0.09189975261688232,-0.17767879366874695,0.09622994065284729,-0.17133769392967224,0.0018344521522521973,-0.011477380990982056,-0.0018344521522521973,0.011477380990982056,0.0995786190032959,-0.026814788579940796,0.10120341181755066,-0.00907173752784729,0.06976580619812012,0.1626160442829132,0.05856567621231079,0.1885388195514679,0.10614967346191406,0.19708988070487976,0.10443159937858582,0.22358503937721252,0.408120334148407,25.0,12.9,0.0,10.56,10.0,7.07,65.531,8_frame_00050.jpg
1,good_form,8,68.67114716051115,63.8207810816151,66.24596412106312,4.850366078896052,50.60806354757734,49.05366464625369,49.83086409691551,1.5543989013236512,153.10373386638258,152.71096336756625,152.90734861697442,120.31625446461942,114.22473084571065,117.27049265516504,27.094710127333116,59.16474305479058,50.15459487615708,0.020256876945495605,0.023776352405548096,0.02201661467552185,1.0,-0.007794797420501709,0.0007599890232086182,-0.0035174041986465454,0.09959627866729413,0.6181477706720105,0.012729495763778687,0.016678690910339355,0.003233611583709717,0.013159215450286865,0.02073204517364502,0.14289040863513947,-0.22267937660217285,0.08783857524394989,-0.17643940448760986,0.09104420244693756,-0.17320579290390015,0.002592429518699646,-0.008339345455169678,-0.002592429518699646,0.008339345455169678,0.0939326137304306,-0.028596222400665283,0.09520052373409271,-0.015437006950378418,0.06526540219783783,0.1560327410697937,0.05253590643405914,0.17676478624343872,0.10172741115093231,0.18571311235427856,0.0944405347108841,0.20804816484451294,0.3994441628456116,25.0,13.18,0.0,10.97,10.0,8.01,67.158,8_frame_00055.jpg
1,good_form,8,68.90194550918217,65.22010568598958,67.06102559758588,3.6818398231925897,49.50435457517592,48.59191056958499,49.04813257238045,0.9124440055909275,151.00714156809866,151.09704790576902,151.05209473693384,126.36031770270492,118.38592841784514,122.37312306027502,28.940032567540523,52.42243162849519,45.217779498187994,0.019620001316070557,0.022851407527923584,0.02123570442199707,1.0,-0.003370821475982666,-0.0017528235912322998,-0.002561822533607483,0.06083143127443797,0.3991677908581395,0.010633617639541626,0.020536184310913086,0.0014906525611877441,0.01730477809906006,0.021440505981445312,0.143764466047287,-0.22072798013687134,0.09375926852226257,-0.17293566465377808,0.09666424989700317,-0.17144501209259033,0.0036382973194122314,-0.010268092155456543,-0.0036382973194122314,0.010268092155456543,0.09997880458831787,-0.0298880934715271,0.09933188557624817,-0.012583315372467041,0.06835225224494934,0.15733349323272705,0.057718634605407715,0.17877399921417236,0.10334962606430054,0.19351482391357422,0.10108470916748047,0.2160186767578125,0.3995019793510437,25.0,13.62,0.0,10.35,10.0,7.8,66.77,8_frame_00060.jpg
1,good_form,8,82.11526412309877,81.41185723791641,81.7635606805076,0.7034068851823605,63.99847844455366,65.31551911493746,64.65699877974556,1.317040670383797,151.43257401928037,150.67178176694088,151.05217789311064,121.94746564377722,112.54215468336587,117.24481016357154,28.958558588271394,56.82947747250838,47.98863146818738,-0.0044522881507873535,-0.008401155471801758,-0.006426721811294556,0.0,-0.004478365182876587,-0.001503676176071167,-0.002991020679473877,0.11386916297072625,1.0108861556376776,0.01121571660041809,0.01959937810897827,0.006107300519943237,0.023548245429992676,0.025982916355133057,0.14473778009414673,-0.22418531775474548,0.09424018859863281,-0.1781265139579773,0.09951892495155334,-0.17201921343803406,0.002610445022583008,-0.009799689054489136,-0.002610445022583008,0.009799689054489136,0.10223239660263062,-0.005347400903701782,0.10095515847206116,0.018200844526290894,0.06817960739135742,0.17939051985740662,0.05696389079093933,0.20537343621253967,0.1067107617855072,0.21456840634346008,0.10245883464813232,0.23814991116523743,0.42955875396728516,25.0,14.74,0.0,10.35,10.0,7.43,67.513,8_frame_00065.jpg
0,bad_form,8,113.57822340995592,114.2896789509383,113.93395118044711,0.7114555409823708,100.50253717478337,101.37899206387989,100.94076461933163,0.8764548890965216,155.69295858103368,154.3768065157678,155.03488254840073,121.84972974984001,112.00205086264123,116.92589030624062,24.984702038732305,54.63948111149256,50.70901831849261,-0.06257349252700806,-0.07191789150238037,-0.06724569201469421,0.0,-0.002839118242263794,-0.004012942314147949,-0.0034260302782058716,0.46980282328810585,0.019087493775807745,0.011195927858352661,0.013363242149353027,0.000962376594543457,0.022707641124725342,0.027688920497894287,0.1343325823545456,-0.24177929759025574,0.08522076904773712,-0.18358314037322998,0.08542482554912567,-0.18262076377868652,0.005344793200492859,-0.006681621074676514,-0.005344793200492859,0.006681621074676514,0.09536437690258026,0.05589187145233154,0.09010402858257294,0.07859951257705688,0.06003396213054657,0.2339310646057129,0.04883803427219391,0.2616199851036072,0.09820349514484406,0.26962143182754517,0.09411697089672089,0.2929847836494446,0.5033992826938629,18.35,14.73,0.0,11.67,7.91,8.57,61.23,8_frame_00070.jpg
0,bad_form,8,138.16803623393452,137.5773841991341,137.8727102165343,0.5906520348004278,128.38995700278775,125.9656476585273,127.17780233065753,2.4243093442604504,160.6393690445425,157.86066504263783,159.25001704359016,123.55164317882624,113.2473981664381,118.39952067263218,20.800165516284963,48.69470474394449,44.63036731413424,-0.12659680843353271,-0.13063675165176392,-0.12861678004264832,0.0,-0.009821653366088867,-0.012258291244506836,-0.011039972305297852,0.6501185294985562,0.4660668717454038,0.015233278274536133,0.010901093482971191,0.002393752336502075,0.014941036701202393,0.02726536989212036,0.12630009651184082,-0.27049702405929565,0.07650810480117798,-0.20715683698654175,0.08178633451461792,-0.20955058932304382,0.005662024021148682,-0.005450546741485596,-0.005662024021148682,0.005450546741485596,0.0855560302734375,0.12114626169204712,0.07565194368362427,0.1360872983932495,0.055461496114730835,0.2995685935020447,0.0402282178401947,0.32683396339416504,0.09537768363952637,0.3369600176811218,0.0879102349281311,0.3587183952331543,0.5973309874534607,11.7,14.78,4.29,13.07,5.28,8.67,57.789,8_frame_00075.jpg
0,bad_form,8,156.16420696655032,155.14462903508968,155.65441800082,1.0195779314606455,149.83380467768225,147.070342585221,148.45207363145164,2.7634620924612534,167.03199515503258,164.71615630150308,165.87407572826783,124.86495610341542,115.31979915371763,120.09237762856652,14.139650376643267,43.39030665048598,45.63596508525289,-0.17181837558746338,-0.183658629655838,-0.1777385026216507,0.0,-0.019049644470214844,-0.026092827320098877,-0.02257123589515686,0.7535551031417276,0.22483789618593217,0.013833701610565186,0.002937883138656616,0.004180967807769775,0.01477813720703125,0.027070283889770508,0.10519060492515564,-0.304122194647789,0.062370121479034424,-0.23849914968013763,0.05884832143783569,-0.2426801174879074,0.007831364870071411,-0.001468941569328308,-0.007831364870071411,0.001468941569328308,0.061038315296173096,0.17034943401813507,0.05061310529708862,0.18512757122516632,0.03983846306800842,0.35285742580890656,0.026004761457443237,0.37992770969867706,0.08008795976638794,0.38846053183078766,0.0767059326171875,0.4122551828622818,0.6840499043464661,6.76,14.62,7.24,15.29,3.15,9.29,56.354,8_frame_00080.jpg
0,bad_form,8,159.41218968653584,158.69665321031945,159.05442144842766,0.7155364762163856,154.52484485902283,151.78688939478604,153.15586712690444,2.7379554642367907,169.17397114152962,166.63858277237543,167.90627695695252,124.14993159236344,122.16145538310981,123.15569348773663,12.135126654983067,41.08551372443739,42.509760969499126,-0.17814698815345764,-0.18890097737312317,-0.1835239827632904,0.0,-0.021299421787261963,-0.024576455354690552,-0.022937938570976257,0.7317604820704634,0.1985353790954967,0.012855947017669678,0.0034093856811523438,0.014758557081222534,0.014163374900817871,0.02989017963409424,0.0933355987071991,-0.33286169171333313,0.05254426598548889,-0.24295386672019958,0.055110812187194824,-0.2577124238014221,0.006463199853897095,-0.0017046928405761719,-0.006463199853897095,0.0017046928405761719,0.053061872720718384,0.17644229531288147,0.043653666973114014,0.19060567021369934,0.03402477502822876,0.3598887026309967,0.021168828010559082,0.38977888226509094,0.07436129450798035,0.39382943511009216,0.06823012232780457,0.4273546040058136,0.7226405739784241,5.82,14.73,6.62,15.95,2.68,8.18,53.994,8_frame_00115.jpg
0,bad_form,8,145.71756054901257,145.25328516007795,145.48542285454528,0.46427538893462383,136.02152015561117,133.82114888283198,134.92133451922157,2.2003712727791935,162.67930035859118,159.71111436073616,161.19520735966367,125.17398165932185,107.1184089792578,116.14619531928983,18.852221408753977,47.49536790780008,46.177504775142985,-0.13621902465820312,-0.14683151245117188,-0.1415252685546875,0.0,-0.015750497579574585,-0.020842134952545166,-0.018296316266059875,0.5886069219826487,0.3263356754262808,0.01697397232055664,0.006576955318450928,0.0058664679527282715,0.017189443111419678,0.03595435619354248,0.1194823682308197,-0.28844940662384033,0.07361504435539246,-0.21881434321403503,0.07781490683555603,-0.2246808111667633,0.006434381008148193,-0.003288477659225464,-0.006434381008148193,0.003288477659225464,0.074838787317276,0.13293054699897766,0.0648472011089325,0.15011999011039734,0.050147682428359985,0.3176059424877167,0.033173710107803345,0.35356029868125916,0.09058928489685059,0.3550463616847992,0.08568933606147766,0.37913891673088074,0.6420097053050995,9.59,14.83,2.53,13.72,4.51,8.76,53.924,8_frame_00120.jpg
0,bad_form,8,126.78655672226104,127.82491590163728,127.30573631194916,1.0383591793762434,113.7320175716959,113.46705152470119,113.59953454819855,0.26496604699471504,157.26551544327594,154.8540389341276,156.0597771887018,124.44089788763216,107.53467071777595,115.98778430270406,23.98980656711402,60.78657205438313,49.1283193727517,-0.09054875373840332,-0.0990263819694519,-0.09478756785392761,0.0,-0.009712904691696167,-0.014198452234268188,-0.011955678462982178,0.4412704893623744,1.7419332489187689,0.01079210638999939,0.0098990797996521,0.004668533802032471,0.018376708030700684,0.0315285325050354,0.1347856968641281,-0.2598249614238739,0.08278237283229828,-0.19542118906974792,0.09322701394557953,-0.2000897228717804,0.0029975026845932007,-0.00494953989982605,-0.0029975026845932007,0.00494953989982605,0.08904270827770233,0.08559921383857727,0.08428002893924713,0.10397592186927795,0.058994606137275696,0.26189950108528137,0.048202499747276306,0.2934280335903168,0.0987556129693985,0.3004538118839264,0.09847848117351532,0.320519357919693,0.5532529950141907,14.64,14.61,0.0,12.0,6.64,8.54,56.435,8_frame_00125.jpg
0,bad_form,8,110.51913377346794,110.21905553907096,110.36909465626945,0.30007823439697745,95.71353316062276,94.17503618975208,94.94428467518742,1.538496970870682,154.66670472787553,151.6969446841502,153.18182470601286,121.57005796718578,111.40087000382897,116.48546398550738,26.886058520046888,58.09565078493114,50.28726001284447,-0.05360287427902222,-0.059055864810943604,-0.05632936954498291,0.0,-0.006541341543197632,-0.0030611753463745117,-0.004801258444786072,0.46853567515173133,0.6718749213578664,0.015300452709197998,0.009381532669067383,0.003659665584564209,0.01483452320098877,0.026698648929595947,0.13733293116092682,-0.24231088161468506,0.08682937920093536,-0.1766435205936432,0.09415183961391449,-0.1803031861782074,0.005448773503303528,-0.004690766334533691,-0.005448773503303528,0.004690766334533691,0.0945153683423996,0.048912107944488525,0.08734609186649323,0.0637466311454773,0.06173764169216156,0.22541290521621704,0.04643718898296356,0.252111554145813,0.10105670988559723,0.2609332203865051,0.09040726721286774,0.28138744831085205,0.49442243576049805,19.34,14.89,0.0,11.04,8.51,8.7,62.469,8_frame_00130.jpg
1,good_form,8,97.67788952743021,102.59433929252842,100.13611440997931,4.916449765098207,81.7021717640419,87.72192595998392,84.71204886201292,6.0197541959420136,153.92495731288008,152.49041080098985,153.20768405693497,123.09580160934084,107.22646282759268,115.16113221846676,26.827548597242778,59.078597930113794,48.05167268630675,-0.028526604175567627,-0.04296654462814331,-0.03574657440185547,0.0,-0.005755692720413208,-0.004511475563049316,-0.005133584141731262,0.44093137800376697,0.6802012476678694,0.014162510633468628,0.0174558162689209,1.5944242477416992e-05,0.03189575672149658,0.030517935752868652,0.1348930150270462,-0.2217838168144226,0.08326102793216705,-0.17029783129692078,0.0890008956193924,-0.1703137755393982,0.004218742251396179,-0.00872790813446045,-0.004218742251396179,0.00872790813446045,0.09322769939899445,0.019798696041107178,0.08698256313800812,0.05169445276260376,0.06147722899913788,0.1981915831565857,0.04731471836566925,0.22870951890945435,0.09898339211940765,0.23340195417404175,0.09149403870105743,0.25407201051712036,0.45049333572387695,22.18,13.16,0.0,11.06,9.53,8.25,64.18,8_frame_00135.jpg
