label,label_name,left_knee_angle,right_knee_angle,avg_knee_angle,knee_angle_diff,left_hip_angle,right_hip_angle,avg_hip_angle,hip_angle_diff,left_trunk_angle,right_trunk_angle,avg_trunk_angle,left_ankle_angle,right_ankle_angle,avg_ankle_angle,spine_lean_angle,left_elbow_angle,right_elbow_angle,left_hip_knee_y_diff,right_hip_knee_y_diff,avg_hip_knee_y_diff,hip_below_knee,left_knee_toe_x_diff,right_knee_toe_x_diff,avg_knee_toe_x_diff,knee_ankle_width_ratio,shoulder_hip_width_ratio,stance_width,hip_y_symmetry,shoulder_y_symmetry,knee_y_symmetry,ankle_y_symmetry,nose_rel_x,nose_rel_y,l_shoulder_rel_x,l_shoulder_rel_y,r_shoulder_rel_x,r_shoulder_rel_y,l_hip_rel_x,l_hip_rel_y,r_hip_rel_x,r_hip_rel_y,l_knee_rel_x,l_knee_rel_y,r_knee_rel_x,r_knee_rel_y,l_ankle_rel_x,l_ankle_rel_y,r_ankle_rel_x,r_ankle_rel_y,l_foot_rel_x,l_foot_rel_y,r_foot_rel_x,r_foot_rel_y,body_height_range,score_knee_depth,score_knee_symmetry,score_knee_valgus,score_spine_upright,score_hip_hinge,score_body_symmetry,form_score,source_file
0,bad_form,91.37014376920655,127.13543777857949,109.25279077389303,35.76529400937294,83.87106927022202,125.3500987631194,104.61058401667071,41.47902949289738,158.65189323316247,162.12121060806518,160.38655192061384,136.9798503421831,118.23908901736841,127.60946967977577,19.69735872583507,139.16361236011284,157.60198265857798,-0.021922647953033447,-0.11484837532043457,-0.06838551163673401,0.0,-0.02990543842315674,-0.009496629238128662,-0.0197010338306427,0.7095215799014644,8.676609467950161,0.010030925273895264,0.009604036808013916,0.006127715110778809,0.08332169055938721,0.03999745845794678,-0.1213555634021759,-0.22550681233406067,-0.07464179396629333,-0.18865707516670227,-0.05824360251426697,-0.18252936005592346,0.0009444653987884521,0.004802018404006958,-0.0009444653987884521,-0.004802018404006958,-0.07967886328697205,0.026724666357040405,-0.08679673075675964,0.11004635691642761,-0.02340260148048401,0.2551254332065582,-0.03343352675437927,0.295122891664505,-0.04977342486381531,0.30236122012138367,-0.07730010151863098,0.33796873688697815,0.5206297039985657,19.65,1.59,5.99,13.43,7.54,8.43,56.626,1_frame_00105.jpg
0,bad_form,125.48185016945509,126.05419968224672,125.76802492585091,0.5723495127916323,120.77159680967611,126.53926974026344,123.65543327496977,5.767672930587324,157.5050303525147,162.61144365034178,160.05823700142824,107.18744189263735,123.94377382714053,115.56560785988894,20.094462731399986,144.67420791586542,158.6047025671162,-0.10148102045059204,-0.10297650098800659,-0.10222876071929932,0.0,-0.012379288673400879,-0.019797086715698242,-0.01608818769454956,0.6294686198075808,1.0309809006431025,0.017030775547027588,0.009651482105255127,0.0065233707427978516,0.008156001567840576,0.02874547243118286,-0.11079490184783936,-0.2119886577129364,-0.06869292259216309,-0.1749202311038971,-0.05690640211105347,-0.16839686036109924,0.005715668201446533,0.0048257410526275635,-0.005715668201446533,-0.0048257410526275635,-0.07003390789031982,0.1063067615032196,-0.08075487613677979,0.09815075993537903,-0.006738007068634033,0.3037175238132477,-0.02376878261566162,0.2749720513820648,-0.057654619216918945,0.33932504057884216,-0.06095778942108154,0.3222484290599823,0.5157061815261841,15.06,14.79,3.7,13.3,5.63,8.38,60.868,1_frame_00107.jpg
1,good_form,112.01381703344263,110.24474999138457,111.1292835124136,1.7690670420580688,106.89530202464846,107.5970591273373,107.24618057599288,0.7017571026888447,159.1068268234859,161.6618030982902,160.38431496088805,130.628180599967,119.15577619431212,124.89197839713957,19.6948001558224,143.28359134658828,154.3261038536239,-0.063967764377594,-0.057368457317352295,-0.060668110847473145,0.0,-0.02298593521118164,-0.013026416301727295,-0.018006175756454468,0.7475438857467702,0.18949829092879084,0.015338301658630371,0.02185988426208496,0.0009349286556243896,0.02845919132232666,0.04113054275512695,-0.12022867798805237,-0.22561991214752197,-0.06897035241127014,-0.189226895570755,-0.06616303324699402,-0.18829196691513062,0.007406741380691528,0.01092994213104248,-0.007406741380691528,-0.01092994213104248,-0.07511278986930847,0.07489770650863647,-0.0865795910358429,0.046438515186309814,-0.02048453688621521,0.26837092638015747,-0.03582283854484558,0.22724038362503052,-0.05212685465812683,0.31599605083465576,-0.0735531747341156,0.26476067304611206,0.49399083852767944,19.13,14.34,7.07,13.44,7.28,7.72,68.971,1_frame_00109.jpg
1,good_form,122.87995160425183,124.20104471131657,123.5404981577842,1.3210931070647405,119.0706303692835,124.52922979913149,121.79993008420749,5.458599429847979,159.8999402002605,163.64671060700115,161.77332540363082,109.56290498903027,121.04699605640954,115.3049505227199,18.320792481942622,145.1660415275413,174.42651079348602,-0.08369863033294678,-0.08487069606781006,-0.08428466320037842,0.0,-0.010232746601104736,-0.017251968383789062,-0.0137423574924469,0.7875146554013726,0.6601679424506236,0.008745014667510986,0.018072307109832764,0.0032030045986175537,0.016900241374969482,0.027728557586669922,-0.10478648543357849,-0.1949763000011444,-0.05817750096321106,-0.16393956542015076,-0.051451414823532104,-0.1671425700187683,0.00509372353553772,0.009036153554916382,-0.00509372353553772,-0.009036153554916382,-0.06724545359611511,0.09273478388786316,-0.07413306832313538,0.07583454251289368,-0.01228228211402893,0.28091248869895935,-0.021027296781539917,0.25318393111228943,-0.057012706995010376,0.3132287561893463,-0.056881099939346313,0.2926149070262909,0.47588878870010376,15.68,14.5,8.21,13.89,5.82,7.87,65.988,1_frame_00110.jpg
0,bad_form,99.23804593321964,102.36323304987388,100.80063949154676,3.1251871166542458,95.03897710596786,98.64409321193392,96.84153515895089,3.6051161059660615,158.9559941721161,160.6610980881911,159.80854613015362,111.56569542316805,116.01949646969085,113.79259594642946,20.222319471915718,149.53927984639915,155.85288350204797,-0.043942034244537354,-0.046769797801971436,-0.045355916023254395,0.0,-0.009842932224273682,-0.010921776294708252,-0.010382354259490967,0.2964920645334243,2.1506921561508654,0.006706058979034424,0.0243566632270813,0.009477466344833374,0.021528899669647217,0.022641777992248535,-0.1277027428150177,-0.22121712565422058,-0.07232001423835754,-0.18070459365844727,-0.06430450081825256,-0.19018206000328064,0.0018629729747772217,0.01217833161354065,-0.0018629729747772217,-0.01217833161354065,-0.08792898058891296,0.056120365858078,-0.08991757035255432,0.034591466188430786,-0.030501633882522583,0.2458799183368683,-0.03720769286155701,0.22323814034461975,-0.07808604836463928,0.2836017310619354,-0.07899579405784607,0.26038238406181335,0.46709704399108887,22.0,13.83,0.0,13.26,8.32,6.62,64.02,1_frame_00111.jpg
1,good_form,95.88127734234854,100.55356139001074,98.21741936617964,4.6722840476622025,90.87157358631707,95.20340923977174,93.0374914130444,4.331835653454675,157.80107424678116,158.77486919389375,158.28797172033745,111.2701051870324,119.02536523767084,115.14773521235162,21.73020645713869,151.81618541941634,158.91254639225284,-0.03860205411911011,-0.04330545663833618,-0.040953755378723145,0.0,-0.010585606098175049,-0.01136094331741333,-0.01097327470779419,0.26476090361605303,0.7318743959196481,0.010322391986846924,0.024576902389526367,0.006537765264511108,0.019873499870300293,0.029625415802001953,-0.12752363085746765,-0.21336084604263306,-0.07543221116065979,-0.1802668571472168,-0.07086828351020813,-0.1868046224117279,0.003117471933364868,0.012288451194763184,-0.003117471933364868,-0.012288451194763184,-0.08754250407218933,0.05089050531387329,-0.09027573466300964,0.031017005443572998,-0.027912229299545288,0.24373668432235718,-0.03823462128639221,0.21411126852035522,-0.07695689797401428,0.28268444538116455,-0.07891479134559631,0.2546427249908447,0.45709753036499023,22.72,13.25,0.0,12.76,8.7,6.89,64.307,1_frame_00112.jpg
1,good_form,88.43600636934882,88.99038234045662,88.71319435490273,0.5543759711078025,86.30654821208292,86.44056873579115,86.37355847393704,0.13402052370823014,160.32520140133656,162.1136448286385,161.21942311498753,111.19091933374035,122.68814052474157,116.93952992924096,18.81927272678885,148.0735246531151,145.52627862274878,-0.024893879890441895,-0.020587563514709473,-0.022740721702575684,0.0,-0.01063913106918335,-0.01063615083694458,-0.010637640953063965,0.03304114123727073,1.0417397776282644,0.009170293807983398,0.017389297485351562,1.341104507446289e-05,0.021695613861083984,0.02840334177017212,-0.12048935890197754,-0.20863226056098938,-0.06499791145324707,-0.1815584897994995,-0.058749616146087646,-0.18154507875442505,0.0029984712600708008,0.008694648742675781,-0.0029984712600708008,-0.008694648742675781,-0.08397024869918823,0.033588528633117676,-0.08366721868515015,0.011892914772033691,-0.026450514793395996,0.21560460329055786,-0.035620808601379395,0.18720126152038574,-0.07333111763000488,0.2532035708427429,-0.07303106784820557,0.22877633571624756,0.42423686385154724,25.0,14.79,0.0,13.73,9.36,8.26,71.141,1_frame_00117.jpg
1,good_form,97.49366821455386,94.95119751178106,96.22243286316746,2.5424707027728033,93.24094471253363,90.52941727356482,91.88518099304923,2.7115274389688153,158.58558394863917,160.2960747410549,159.44082934484703,111.76347725077369,116.27333256282128,114.01840490679749,20.598369751783906,148.6854347968972,149.02130900099883,-0.04039597511291504,-0.031227290630340576,-0.03581163287162781,0.0,-0.010128200054168701,-0.01050865650177002,-0.01031842827796936,0.3343108715891475,0.8008700385922054,0.011547982692718506,0.017809748649597168,8.58008861541748e-05,0.02697843313217163,0.030145645141601562,-0.12422880530357361,-0.2097756564617157,-0.07057330012321472,-0.18021130561828613,-0.06485745310783386,-0.18012550473213196,0.003568023443222046,0.008904874324798584,-0.003568023443222046,-0.008904874324798584,-0.08446815609931946,0.04930084943771362,-0.08832910656929016,0.022322416305541992,-0.02533659338951111,0.24086511135101318,-0.036884576082229614,0.21071946620941162,-0.07433995604515076,0.2804334759712219,-0.07782045006752014,0.24699902534484863,0.4506407678127289,23.27,14.05,0.0,13.13,8.81,8.21,67.474,1_frame_00119.jpg
1,good_form,92.77716057090551,93.04324759180409,92.9102040813548,0.2660870208985813,88.50353767080563,90.33136025731204,89.41744896405883,1.8278225865064144,158.79344458504198,160.5407648981615,159.66710474160175,114.78369463199468,116.97598315477286,115.87983889338378,20.35724574072419,153.64692509905626,139.2861800309161,-0.033082783222198486,-0.032270967960357666,-0.032676875591278076,0.0,-0.012737095355987549,-0.013838410377502441,-0.013287752866744995,0.517172794979875,0.18783721134021653,0.012515366077423096,0.012021899223327637,0.00031766295433044434,0.012833714485168457,0.03061908483505249,-0.1285932958126068,-0.2183067798614502,-0.07045325636863708,-0.18740522861480713,-0.06873783469200134,-0.18772289156913757,0.00456574559211731,0.006010949611663818,-0.00456574559211731,-0.006010949611663818,-0.08781614899635315,0.039093732833862305,-0.09428927302360535,0.026260018348693848,-0.028542131185531616,0.23387455940246582,-0.04105749726295471,0.20325547456741333,-0.0750790536403656,0.2753540277481079,-0.0804508626461029,0.24092382192611694,0.452181339263916,24.19,14.9,0.49,13.21,9.06,8.77,70.621,1_frame_00120.jpg
1,good_form,97.96849123859757,98.06025688779854,98.01437406319806,0.09176564920097974,95.00552031613252,93.9017437156602,94.45363201589636,1.1037766004723153,159.5057837737061,159.73094446860765,159.61836412115687,114.29417878014242,116.87374399019436,115.58396138516838,20.380120975829144,160.73566612387611,152.0883415632432,-0.04509645700454712,-0.04256939888000488,-0.043832927942276,0.0,-0.010159730911254883,-0.013453483581542969,-0.011806607246398926,0.3153572053074634,1.4091575650944752,0.012174248695373535,0.020147860050201416,0.0004570186138153076,0.022674918174743652,0.033367037773132324,-0.1305290162563324,-0.22973567247390747,-0.07337889075279236,-0.19104769825935364,-0.06840118765830994,-0.19059067964553833,0.0017656981945037842,0.010073930025100708,-0.0017656981945037842,-0.010073930025100708,-0.09281149506568909,0.05517038702964783,-0.09665104746818542,0.032495468854904175,-0.0316183865070343,0.24896761775016785,-0.04379263520240784,0.21560057997703552,-0.0826517641544342,0.294628769159317,-0.08319756388664246,0.2523190677165985,0.4787032902240753,22.77,14.97,0.0,13.21,8.55,7.94,67.44,1_frame_00122.jpg
